"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Ube2d2a",3471.08387941268,0.00993282751609646,0.204418601749416,0.944103678705906,0.978044268283678
"Ube2d3",5748.26146774446,-0.183944326175907,0.125105248388084,0.0928079876612383,0.376046637328787
"Ube2e1",1796.37440916504,0.142151272095195,0.190854088556372,0.291898056893595,0.600576833366368
"Ube2e2",748.208361855735,0.233122060413186,0.175164797463804,0.0895809949943972,0.368561721670719
"Ube2e3",1156.90429766567,0.0247359783882675,0.209931808413608,0.848182183385204,0.940360502756247
"Ube2f",605.266852242044,0.161516114421551,0.228258924722442,0.255521860022799,0.569661537052223
"Ube2g1",1424.7177274526,-0.637457997323444,0.233301813663173,0.000685065496733974,0.0275639056856064
"Ube2g2",815.840502054822,-0.118635207592232,0.16614706166069,0.359369415668665,0.656340650074788
"Ube2h",1624.12640353444,-0.166682316521112,0.166424203184979,0.202213681537067,0.517557882119116
"Ube2i",5546.59738330054,0.0692274540788654,0.187702476554895,0.600297555875391,0.814345812006061
"Ube2j1",1514.30031451739,0.164553527973466,0.150686324885631,0.186593399834715,0.498342669742691
"Ube2j2",2171.51183145492,0.182694048536701,0.232685210979559,0.208805163120432,0.523329885497009
"Ube2k",1752.30786473533,0.209432914784441,0.288696402557395,0.141930072159618,0.442994475694573
"Ube2l3",4732.34883153084,0.226853839506116,0.268673121168822,0.136145247867233,0.435669841200651
"Ube2l6",202.908551246549,0.294157146721123,0.299127186139932,0.0787318766420064,0.34919814324391
"Ube2m",2563.3932803424,0.132541825468565,0.233710067883101,0.327104358775545,0.630149925568585
"Ube2n",1643.04591424979,-0.039299946348848,0.188402558099095,0.76701130358944,0.900899406942853
"Ube2n-ps1",274.137548805494,-0.236151468941096,0.216223783606563,0.115460834112487,0.410432900356065
"Ube2o",7152.85941973411,-0.174944113888414,0.269369878296951,0.202514862854479,0.517609767089312
"Ube2q1",1748.42856231837,0.0662459290622169,0.144316406219251,0.582851247497297,0.80493214751403
"Ube2q2",1068.4798087021,-0.0341006432207688,0.144449789957787,0.775118328210771,0.904007936705818
"Ube2ql1",50.2118110326025,-0.479107595317624,0.794621659795806,0.0182331183129016,0.191204043255768
"Ube2r2",2871.0239139443,0.0963062967277388,0.184598677187614,0.475511097323976,0.736055947342298
"Ube2s",5075.19163914554,0.183579756991526,0.293258474687295,0.164376436965737,0.471704352197106
"Ube2t",520.975061581811,0.0445092911406287,0.218431298024248,0.717924199657567,0.876853896413106
"Ube2u",2.50111702370897,0.00457767879954369,0.256929384822191,0.900795850263297,NA
"Ube2v1",4904.26598939957,0.115928713670976,0.221090306948921,0.390305546300558,0.677977662744684
"Ube2v2",1139.71217797064,0.369485517945694,0.301983834361398,0.04245765388005,0.273045182237835
"Ube2w",565.399941971052,-0.112865901700501,0.142893176810965,0.344844830744776,0.644474515318923
"Ube2z",2738.45890632852,-0.309155021757792,0.207289263015159,0.0429323131179168,0.274687398608264
"Ube3a",2228.17931968665,-0.231492346012492,0.218215093320605,0.121884621853691,0.418901332498248
"Ube3b",2458.25212771585,-0.0461072311458863,0.157429260014491,0.710179263396279,0.872600219249573
"Ube3c",1992.53242653458,-0.0223338772648248,0.169029400396501,0.861232428906362,0.945116215611464
"Ube4a",1460.46839595229,-0.144025391422389,0.235712103403086,0.275089833726255,0.586638122877356
"Ube4b",4868.52519981803,-0.0130521521326429,0.137354653413073,0.859069588652249,0.944513523116897
"Ube4bos1",3.43580224989938,0.0315369294577928,0.258179647805773,0.511155642161346,NA
"Ube4bos3",9.47444850030058,-0.126292585091401,0.290665989439035,0.122337949668854,0.418901332498248
"Ubfd1",1951.21700340827,-0.161995269454614,0.133605942931269,0.160293956039601,0.466258437564853
"Ubiad1",741.745025646009,0.0793615960771935,0.145712363145396,0.512831791526778,0.760284252644826
"Ubl3",1097.17731292398,0.217533310222515,0.169714935912835,0.0963236006727807,0.381083268504782
"Ubl4a",1122.39290507567,0.19304993133798,0.23061679018924,0.189287810602717,0.501119156259739
"Ubl4b",1.43370394323979,-0.0161279931764372,0.259426210058399,0.507789434267232,NA
"Ubl5",1306.69240199316,0.308063519634351,0.416566115178758,0.0501960643390224,0.293751638939954
"Ubl7",732.039933460064,0.111885335475268,0.140134247581855,0.345263277393718,0.644843549755772
"Ublcp1",577.096339312761,-0.00596441273870747,0.207195025773894,0.953299898923478,0.982734684383549
"Ubn1",2165.02647213344,-0.0679319732489039,0.225269523888433,0.573855140113225,0.799632231627364
"Ubn2",1834.29070121036,-0.117060553592252,0.222722949872371,0.380007956339972,0.670618273630943
"Ubox5",352.241963349991,-0.0599480187079469,0.206325426980623,0.638660908759662,0.834112391140317
"Ubp1",1969.96508408866,-0.0624186634984877,0.174430855997475,0.619679828363366,0.823677833569222
"Ubqln1",2882.81151714988,-0.0276477932750555,0.149813808110349,0.819665363001002,0.925689860688321
"Ubqln2",1759.37757767211,0.184933936811335,0.189830137301335,0.186920402180205,0.498514295369744
"Ubqln4",3680.59163079607,-0.192195635116369,0.152706823872925,0.123280179196793,0.42049770036853
"Ubr1",923.896213524505,-0.266835527286685,0.331346535514654,0.0871656182470045,0.365481734816404
"Ubr2",2260.05576567185,-0.214076437571225,0.308657310549272,0.123520608789143,0.420779401679375
"Ubr3",2539.15670434654,0.21482230445011,0.206871466766321,0.140351936200062,0.44087620941752
"Ubr4",4665.73385976843,-0.0979345053252941,0.243965997881377,0.407933633292663,0.689584021571311
