"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Golga7b",5.23516223180563,-0.262461525026349,0.813842850561387,0.345014667435792,NA
"Golgb1",1709.64537771768,-0.146066539315303,0.206776112266935,0.459714252715529,0.601403339677166
"Golim4",1209.68843200164,-0.409065989963108,0.212341009044934,0.0451810799791261,0.100766051739302
"Golm1",530.998815762622,0.0273629403691012,0.263258965073381,0.914662470215247,0.951605426248483
"Golph3",2111.30993134942,0.479181413021942,0.265616081970034,0.0557893005437831,0.119522561510627
"Golph3l",1032.06865952936,0.472739898512594,0.249917005678761,0.0464041871441748,0.103014338536334
"Golt1b",1498.47832091397,0.383041852513293,0.226133254771948,0.0774668091890141,0.15500711629946
"Gon4l",1864.41688098628,-0.420109157130458,0.211249910034479,0.0387224537424109,0.0891181611706393
"Gon7",119.197380364626,0.161505656140771,0.403442798931645,0.646673716759967,0.759570217507795
"Gopc",762.956283249389,-0.087072265883657,0.230335856767127,0.692294986667196,0.796753138816435
"Gorab",678.569874632011,-1.3937959036162,0.267638662448593,4.74212744206152e-08,5.05108422995341e-07
"Gorasp1",543.572235467539,0.0143874064799125,0.247505180285184,0.953649044306435,0.973203089308545
"Gorasp2",3081.35365653748,-0.00906670171838542,0.19641718835564,0.961354862176517,0.978167846739971
"Gosr1",919.24642393167,-0.0326858517874116,0.22740067235648,0.878846018707903,0.92846705071803
"Gosr2",7477.1042832458,-0.154105766630727,0.187908676409076,0.397080559630316,0.540929972047411
"Got1",1756.39665008745,0.742027131927259,0.216782052948789,0.00037452040918638,0.00170596877532198
"Got1l1",20.2727850738855,-1.11488622346428,1.4772410962325,0.036609462378704,0.0848804245229483
"Got2",4671.90006696188,0.279464588451619,0.196020349064302,0.140469698790082,0.24722329722857
"Gp1ba",14.7152983970743,-0.130909537719353,0.658014048423604,0.734429757238707,0.826913504446544
"Gp1bb",91.6191277946171,-0.429949366919444,0.46067941620763,0.258211720721643,0.393332263634486
"Gp5",6.33436241299845,-0.112961460605833,0.731844083028088,0.726722623752144,0.821013513613264
"Gp9",6.13445202966147,-0.210716582699634,0.75830957630515,0.517263456851543,NA
"Gpaa1",1073.36059872982,0.0284477080077184,0.237682807749168,0.90240490328215,0.943916647748074
